partId: RUsi7 elements: 4 threads: 128 kernel: shared elapsed time: 0.023776
partId: RUsi7 elements: 4 threads: 128 kernel: shared elapsed time: 0.025536
partId: RUsi7 elements: 4 threads: 128 kernel: shared elapsed time: 0.0256
partId: RUsi7 elements: 4 threads: 128 kernel: shared elapsed time: 0.023552
partId: RUsi7 elements: 4 threads: 128 kernel: shared elapsed time: 0.024576
partId: RUsi7 elements: 4 threads: 128 kernel: shared elapsed time: 0.022528
partId: RUsi7 elements: 4 threads: 128 kernel: shared elapsed time: 0.024576
partId: RUsi7 elements: 8 threads: 128 kernel: shared elapsed time: 0.026656
partId: RUsi7 elements: 8 threads: 128 kernel: shared elapsed time: 0.026592
partId: RUsi7 elements: 8 threads: 128 kernel: shared elapsed time: 0.045056
partId: RUsi7 elements: 8 threads: 128 kernel: shared elapsed time: 0.027648
partId: RUsi7 elements: 8 threads: 128 kernel: shared elapsed time: 0.0256
partId: RUsi7 elements: 8 threads: 128 kernel: shared elapsed time: 0.024576
partId: RUsi7 elements: 8 threads: 128 kernel: shared elapsed time: 0.026464
partId: RUsi7 elements: 8 threads: 128 kernel: shared elapsed time: 0.028672
partId: RUsi7 elements: 16 threads: 128 kernel: shared elapsed time: 0.0256
partId: RUsi7 elements: 16 threads: 128 kernel: shared elapsed time: 0.022528
partId: RUsi7 elements: 16 threads: 128 kernel: shared elapsed time: 0.026624
partId: RUsi7 elements: 16 threads: 128 kernel: shared elapsed time: 0.023552
partId: RUsi7 elements: 16 threads: 128 kernel: shared elapsed time: 0.02464
partId: RUsi7 elements: 16 threads: 128 kernel: shared elapsed time: 0.02656
partId: RUsi7 elements: 16 threads: 128 kernel: shared elapsed time: 0.0256
partId: RUsi7 elements: 16 threads: 128 kernel: shared elapsed time: 0.027648
partId: RUsi7 elements: 32 threads: 128 kernel: shared elapsed time: 0.0256
partId: RUsi7 elements: 32 threads: 128 kernel: shared elapsed time: 0.024576
partId: RUsi7 elements: 32 threads: 128 kernel: shared elapsed time: 0.026624
